DEPTH,ROP,WOB,CO2,CH4,H2S,TEMPIN,TEMPOUT,FRACT,MUDLOSS,QUARTZIT,CALCITE,PYRITE,HEMATITE,EPIDOTAL,CHLORITE,ANHYDRIT,SERICITE,PP,SPM1,SPM2,FLOWIN,FLOWOUT%,GAINLOSS,RPM,TORQUE,PITVOL,TUFFASH ,RHYOLITE,BASALT,VOLCAN,ANDESITE,DACITE,TUFFCRYS,VOLCSEDI,CHERTARG,MARL,CLAYST%,CLAY%,SILTST%,SANDST%,SAND%,MEDSAND%,CRSSAND
4574,33,19,611,0,0,113,128,0,0,1,3,0,1,0,1,0,0,2379,101,100,658,39,1,57,3868,259,0,0,0,0,10,60,0,0,0,0,0,30,0,0,0,0,0
4575,34,19,611,0,0,112,128,0,0,0,3,0,1,0,0,0,0,2448,100,99,655,39,0,57,3748,258,0,10,0,0,10,50,0,0,0,0,0,30,0,0,0,0,0
4576,13,8,611,0,0,112,126,0,0,1,3,0,1,0,1,0,0,2276,99,99,650,35,-1,0,0,257,0,10,0,0,10,50,0,0,0,0,0,30,0,0,0,0,0
4577,8,10,611,0,0,110,126,0,0,0,3,0,1,0,0,0,0,2217,100,100,655,43,-21,0,0,237,0,10,0,0,10,50,0,0,0,0,0,30,0,0,0,0,0
4578,10,12,611,0,0,111,126,0,0,1,3,0,1,0,1,0,0,2300,101,100,658,38,-21,0,0,237,0,10,0,0,10,50,0,0,0,0,0,30,0,0,0,0,0
4579,11,11,611,0,0,113,126,0,0,0,3,0,1,0,0,0,0,2255,101,100,658,39,-19,0,0,239,0,10,0,0,10,50,0,0,0,0,0,30,0,0,0,0,0
4580,10,11,509,0,0,112,126,0,0,1,3,0,1,0,1,0,0,2362,101,100,658,38,-16,0,0,241,0,10,0,0,10,60,0,0,0,0,0,20,0,0,0,0,0
4581,4,8,509,0,0,112,124,0,0,0,0,0,1,0,0,0,0,2460,106,105,691,38,-16,0,0,242,0,10,0,0,10,60,0,0,0,0,0,20,0,0,0,0,0
4582,7,10,611,0,0,113,124,0,0,0,2,0,1,0,1,0,0,2489,106,105,691,45,-16,0,0,242,0,10,0,0,10,60,0,0,0,0,0,20,0,0,0,0,0
4583,8,9,710,0,0,114,122,0,0,0,2,0,1,0,0,0,0,2338,106,106,695,42,-13,0,0,244,0,10,0,0,10,60,0,0,0,0,0,20,0,0,0,0,0
4584,7,9,681,0,0,114,123,0,0,0,2,0,1,0,1,0,0,2369,106,106,695,43,-12,0,0,245,0,10,0,0,10,60,0,0,0,0,0,20,0,0,0,0,0
4585,1,1,1417,0,0,92,103,0,0,0,2,0,1,0,0,0,0,2403,128,114,793,44,1,62,2181,216,0,10,0,0,0,70,0,0,0,0,0,20,0,0,0,0,0
4586,21,6,1216,0,0,93,102,0,0,0,2,0,1,0,1,0,0,2409,128,114,793,41,1,65,2535,217,0,10,0,0,0,70,0,0,0,0,0,20,0,0,0,0,0
4587,25,7,1013,0,0,94,103,0,0,0,2,0,1,0,0,0,0,2359,128,114,793,34,1,65,1813,216,0,10,0,0,0,70,0,0,0,0,0,20,0,0,0,0,0
4588,25,7,811,0,0,95,105,0,0,0,2,0,1,0,1,0,0,2402,128,114,793,42,0,62,2461,216,0,10,0,0,0,70,0,0,0,0,0,20,0,0,0,0,0
4589,21,8,812,0,0,95,106,0,0,0,2,0,1,0,0,0,0,2409,128,114,638,36,1,65,2523,217,0,10,0,0,0,70,0,0,0,0,0,20,0,0,0,0,0
4590,29,7,710,0,0,94,105,0,0,0,2,0,1,0,1,0,0,2387,128,114,638,40,1,64,2662,217,0,10,0,0,0,70,0,0,0,0,0,20,0,0,0,0,0
4591,33,8,710,0,0,96,106,0,0,0,3,0,1,0,0,0,0,2449,128,114,638,37,1,63,2907,217,0,10,0,0,0,70,0,0,0,0,0,20,0,0,0,0,0
4592,38,8,710,0,0,94,106,0,0,0,3,0,1,0,1,0,0,2388,128,114,638,42,2,63,2867,217,0,10,0,0,0,70,0,0,0,0,0,20,0,0,0,0,0
4593,30,9,710,0,0,95,106,0,0,0,3,0,1,0,0,0,0,2434,128,114,638,37,2,63,2771,217,0,10,0,0,0,70,0,0,0,0,0,20,0,0,0,0,0
4594,40,8,710,0,0,96,106,0,0,0,3,0,1,0,1,0,0,2415,128,114,638,43,1,67,3024,217,0,10,0,0,0,70,0,0,0,0,0,20,0,0,0,0,0
4595,32,10,710,0,0,94,107,0,0,0,3,0,1,0,0,0,0,2443,128,114,638,40,1,68,3023,217,0,20,0,0,0,60,0,0,0,0,0,20,0,0,0,0,0
4596,31,8,710,0,0,96,106,0,0,0,3,0,1,0,1,0,0,2397,128,114,638,34,2,68,2899,218,0,20,0,0,0,60,0,0,0,0,0,20,0,0,0,0,0
4597,40,12,710,0,0,96,106,0,0,0,3,0,1,0,0,0,0,2434,128,114,638,38,3,62,3364,219,0,20,0,0,0,60,0,0,0,0,0,20,0,0,0,0,0
4598,38,11,811,0,0,96,106,0,0,0,3,0,1,0,1,0,0,2436,128,114,638,39,2,63,3339,218,0,20,0,0,0,60,0,0,0,0,0,20,0,0,0,0,0
4599,38,12,710,0,0,96,107,0,0,0,3,0,1,0,0,0,0,2370,128,115,641,42,2,63,3122,218,0,20,0,0,0,60,0,0,0,0,0,20,0,0,0,0,0
4600,34,12,811,0,0,96,106,0,0,0,3,0,1,0,1,0,0,2426,128,115,641,36,2,63,3383,217,10,20,0,0,0,30,0,20,0,0,0,20,0,0,0,0,0
4601,31,10,812,0,0,94,108,0,0,0,4,0,2,0,2,0,0,2402,128,115,641,36,2,66,3076,218,10,20,0,0,0,30,0,20,0,0,0,20,0,0,0,0,0
4602,40,12,812,0,0,95,108,0,0,0,4,0,2,0,2,0,0,2453,128,115,641,36,2,62,3595,218,10,20,0,0,0,30,0,20,0,0,0,20,0,0,0,0,0
4603,42,8,812,0,0,96,108,0,0,0,4,0,2,0,2,0,0,2451,128,115,641,37,2,64,3022,218,10,20,0,0,0,30,0,20,0,0,0,20,0,0,0,0,0
4604,53,10,811,0,0,95,109,0,0,0,4,0,2,0,2,0,0,2452,128,114,638,37,2,60,3565,218,10,20,0,0,0,30,0,20,0,0,0,20,0,0,0,0,0
4605,48,11,812,0,0,96,109,0,0,0,4,0,2,0,2,0,0,2405,128,114,638,35,2,62,3365,218,0,30,0,0,0,30,0,20,0,0,0,20,0,0,0,0,0
4606,43,10,812,0,0,96,108,0,0,0,4,0,2,0,2,0,0,2439,128,114,638,36,2,63,3240,217,0,30,0,0,0,30,0,20,0,0,0,20,0,0,0,0,0
4607,49,7,812,0,0,94,108,0,0,0,4,0,2,0,2,0,0,2550,128,114,638,37,2,53,3478,218,0,30,0,0,0,30,0,20,0,0,0,20,0,0,0,0,0
4608,11,4,913,0,0,94,108,0,0,0,4,0,2,0,2,0,0,1302,120,107,599,14,2,0,0,218,0,30,0,0,0,30,0,20,0,0,0,20,0,0,0,0,0
4609,23,5,913,0,0,94,108,0,0,0,4,0,2,0,2,0,0,2192,128,115,641,38,2,0,0,217,0,30,0,0,0,30,0,20,0,0,0,20,0,0,0,0,0
4610,26,8,913,0,0,94,108,0,0,0,4,0,2,0,2,0,0,2347,128,115,641,36,2,0,0,217,0,10,0,0,10,30,0,20,0,10,0,20,0,0,0,0,0
4611,18,11,913,0,0,95,108,0,0,0,4,0,2,0,1,0,0,2385,128,114,638,47,1,0,0,217,0,10,0,0,10,30,0,20,0,10,0,20,0,0,0,0,0
4612,43,11,913,0,0,95,108,0,0,0,4,0,2,0,1,0,0,2358,128,114,638,42,2,0,0,217,0,10,0,0,10,30,0,20,0,10,0,20,0,0,0,0,0
4613,48,13,913,0,0,96,108,0,0,0,4,0,2,0,1,0,0,2393,128,114,638,42,0,0,0,216,0,10,0,0,10,30,0,20,0,10,0,20,0,0,0,0,0
4614,27,13,913,0,0,96,108,0,0,0,4,0,2,0,1,0,0,2323,128,114,638,35,0,0,0,216,0,10,0,0,10,30,0,20,0,10,0,20,0,0,0,0,0
4615,23,13,913,0,0,96,106,0,0,0,4,0,2,0,1,0,0,2377,128,114,638,39,0,0,0,216,0,20,0,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4616,16,12,913,0,0,97,106,0,0,0,4,0,2,0,1,0,0,2280,128,114,638,37,0,0,0,216,0,20,0,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4617,23,12,913,0,0,97,108,0,0,0,4,0,2,0,1,0,0,2440,128,114,638,44,0,0,0,216,0,20,0,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4618,28,8,913,0,0,98,107,0,0,0,4,0,2,0,1,0,0,2331,128,114,638,37,0,0,0,216,0,20,0,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4619,40,12,913,0,0,98,108,0,0,0,4,0,2,0,1,0,0,2310,128,114,638,38,0,0,0,216,0,20,0,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4620,18,13,1015,0,0,97,105,0,0,0,4,0,2,0,1,0,0,2354,128,114,638,38,0,0,0,215,0,30,0,0,0,40,0,10,0,0,0,20,0,0,0,0,0
4621,19,14,1015,0,0,99,108,0,0,0,4,0,2,0,1,0,0,2397,128,114,638,41,0,0,0,216,0,30,0,0,0,40,0,10,0,0,0,20,0,0,0,0,0
4622,17,14,1015,0,0,99,107,0,0,1,4,0,2,0,1,0,0,2383,128,114,638,39,-1,0,0,215,0,30,0,0,0,40,0,10,0,0,0,20,0,0,0,0,0
4623,16,12,1015,0,0,99,108,0,0,0,4,0,2,0,1,0,0,2316,128,114,638,37,-1,0,0,215,0,30,0,0,0,40,0,10,0,0,0,20,0,0,0,0,0
4624,15,14,1014,0,0,99,107,0,0,1,4,0,2,0,1,0,0,2351,128,114,638,41,-1,0,0,214,0,30,0,0,0,40,0,10,0,0,0,20,0,0,0,0,0
4625,9,10,1014,0,0,100,108,0,0,0,4,0,2,0,1,0,0,2399,128,114,638,39,-1,56,3455,215,0,20,10,0,0,40,0,10,0,0,0,20,0,0,0,0,0
4626,36,9,1013,0,0,99,108,0,0,1,4,0,2,0,1,0,0,2408,128,114,638,41,-2,60,2543,214,0,20,10,0,0,40,0,10,0,0,0,20,0,0,0,0,0
4627,44,11,1013,0,0,99,108,0,0,0,4,0,2,0,1,0,0,2388,128,114,638,43,-1,60,2612,214,0,20,10,0,0,40,0,10,0,0,0,20,0,0,0,0,0
4628,40,11,1014,0,0,99,108,0,0,1,4,0,2,0,1,0,0,2414,128,114,638,41,-2,59,3295,214,0,20,10,0,0,40,0,10,0,0,0,20,0,0,0,0,0
4629,47,8,1015,0,0,99,108,0,0,0,4,0,2,0,1,0,0,2375,128,114,638,39,-2,59,3354,214,0,20,10,0,0,40,0,10,0,0,0,20,0,0,0,0,0
4630,70,11,1015,0,0,99,108,0,0,1,4,0,2,0,1,0,0,2421,128,114,638,39,-2,59,2788,214,0,10,10,0,0,30,0,30,0,0,0,20,0,0,0,0,0
4631,47,9,1013,0,0,98,108,0,0,0,4,0,4,0,0,0,0,2410,128,114,638,38,-2,60,3259,214,0,10,10,0,0,30,0,30,0,0,0,20,0,0,0,0,0
4632,67,11,1015,0,0,99,110,0,0,0,4,0,4,0,1,0,0,2498,128,114,638,39,-2,54,3769,214,0,10,10,0,0,30,0,30,0,0,0,20,0,0,0,0,0
4633,50,9,1014,0,0,100,109,0,0,0,4,0,4,0,1,0,0,2486,128,114,638,34,-2,58,3170,214,0,10,10,0,0,30,0,30,0,0,0,20,0,0,0,0,0
4634,56,9,1015,0,0,99,109,0,0,0,4,0,4,0,1,0,0,2429,128,114,638,39,-1,58,2981,214,0,10,10,0,0,30,0,30,0,0,0,20,0,0,0,0,0
4635,53,10,1014,0,0,99,109,0,0,0,4,0,4,0,1,0,0,2354,128,114,638,38,-2,59,2987,214,0,10,20,0,0,20,0,30,0,0,0,20,0,0,0,0,0
4636,38,8,1014,0,0,99,109,0,0,0,4,0,4,0,1,0,0,2345,128,114,638,35,-2,63,2636,214,0,10,20,0,0,20,0,30,0,0,0,20,0,0,0,0,0
4637,59,10,1015,0,0,99,108,0,0,0,4,0,4,0,1,0,0,2408,128,114,638,43,-2,59,3204,214,0,10,20,0,0,20,0,30,0,0,0,20,0,0,0,0,0
4638,64,13,1013,0,0,100,107,0,0,0,4,0,4,0,1,0,0,2406,128,114,638,36,-2,58,3213,214,0,10,20,0,0,20,0,30,0,0,0,20,0,0,0,0,0
4639,56,11,1014,0,0,99,108,0,0,0,4,0,4,0,1,0,0,2380,128,114,638,43,-2,70,3185,213,0,10,20,0,0,20,0,30,0,0,0,20,0,0,0,0,0
4640,27,7,1015,0,0,97,109,0,0,0,4,0,4,0,1,0,0,2205,128,114,638,35,-3,58,1312,212,0,10,10,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4641,51,7,1015,0,0,97,109,0,0,0,4,0,3,0,1,0,0,2340,128,114,638,38,-5,62,2653,211,0,10,10,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4642,49,9,1015,0,0,97,109,0,0,0,4,0,3,0,1,0,0,2446,134,114,654,41,-5,61,2668,211,0,10,10,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4643,49,11,1014,0,0,97,109,0,0,0,4,0,3,0,1,0,0,2489,135,115,659,37,-4,63,3177,211,0,10,10,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4644,65,13,1014,0,0,97,108,0,0,0,4,0,3,0,1,0,0,2485,135,114,657,42,-5,66,3379,211,0,10,10,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4645,48,12,1015,0,0,98,109,0,0,0,4,0,3,0,1,0,0,2507,135,114,657,40,-4,67,3286,212,0,20,0,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4646,54,12,1014,0,0,97,109,0,0,0,4,0,3,0,1,0,0,2492,135,114,657,41,-4,67,3213,212,0,20,0,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4647,64,13,1014,0,0,98,110,0,0,0,4,0,3,0,2,0,0,2590,135,114,657,39,-4,64,3545,211,0,20,0,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4648,76,13,1015,0,0,97,109,0,0,0,4,0,3,0,2,0,0,2629,135,115,659,40,-4,64,3449,212,0,20,0,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4649,62,11,1015,0,0,97,110,0,0,0,4,0,3,0,2,0,0,2588,135,114,657,43,-5,70,2509,211,0,20,0,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4650,71,14,1015,0,0,97,110,0,0,0,4,0,3,0,2,0,0,2582,135,114,657,44,-4,62,3551,212,0,20,0,0,0,20,0,30,0,0,0,30,0,0,0,0,0
4651,71,15,1015,0,0,97,110,0,0,0,3,0,3,0,2,0,0,2651,135,114,657,38,-5,70,3568,211,0,20,0,0,0,20,0,30,0,0,0,30,0,0,0,0,0
4652,61,14,1014,0,0,98,110,0,0,0,3,0,3,0,2,0,0,2580,135,114,657,49,-5,65,3315,211,0,20,0,0,0,20,0,30,0,0,0,30,0,0,0,0,0
4653,61,13,1015,0,0,97,109,0,0,0,3,0,3,0,2,0,0,2512,135,115,659,38,-5,69,3463,211,0,20,0,0,0,20,0,30,0,0,0,30,0,0,0,0,0
4654,77,13,1014,0,0,97,110,0,0,0,3,0,3,0,2,0,0,2525,135,114,657,43,-5,75,2089,211,0,20,0,0,0,20,0,30,0,0,0,30,0,0,0,0,0
4655,56,16,1015,0,0,97,110,0,0,0,3,0,3,0,2,0,0,2498,135,114,657,38,-4,71,3172,211,0,10,0,0,0,20,0,40,0,0,0,30,0,0,0,0,0
4656,44,16,1015,0,0,98,110,0,0,0,3,0,3,0,2,0,0,2585,135,114,657,42,-5,69,3001,211,0,10,0,0,0,20,0,40,0,0,0,30,0,0,0,0,0
4657,51,15,1015,0,0,97,110,0,0,0,3,0,3,0,2,0,0,2555,135,114,657,40,-5,66,3405,211,0,10,0,0,0,20,0,40,0,0,0,30,0,0,0,0,0
4658,50,13,1015,0,0,98,110,0,0,0,3,0,3,0,2,0,0,2590,135,114,657,43,-5,69,3668,211,0,10,0,0,0,20,0,40,0,0,0,30,0,0,0,0,0
4659,66,15,1015,0,0,97,112,0,0,0,3,0,3,0,2,0,0,2573,135,114,657,47,-5,65,3267,211,0,10,0,0,0,20,0,40,0,0,0,30,0,0,0,0,0
4660,51,14,1015,0,0,100,111,0,0,0,3,0,3,0,2,0,0,2618,135,114,657,39,-6,64,3674,210,0,10,0,0,0,10,0,50,0,0,0,30,0,0,0,0,0
4661,54,15,1015,0,0,98,112,0,0,0,3,0,2,0,2,0,0,2655,135,114,657,38,-6,74,3483,210,0,10,0,0,0,10,0,50,0,0,0,30,0,0,0,0,0
4662,64,17,1014,0,0,99,108,0,0,0,3,0,2,0,2,0,0,2698,135,114,657,40,-7,67,3457,208,0,10,0,0,0,10,0,50,0,0,0,30,0,0,0,0,0
4663,80,15,1015,0,0,99,108,0,0,0,3,0,2,0,2,0,0,2778,135,114,657,40,-7,63,3410,209,0,10,0,0,0,10,0,50,0,0,0,30,0,0,0,0,0
4664,90,18,1013,0,0,98,111,0,0,0,3,0,2,0,2,0,0,2710,135,114,657,40,-7,69,3514,209,0,10,0,0,0,10,0,50,0,0,0,30,0,0,0,0,0
4665,75,17,1015,0,0,99,106,0,0,0,3,0,2,0,2,0,0,2699,135,114,657,38,-7,65,3488,209,0,0,0,0,0,10,0,50,0,10,0,30,0,0,0,0,0
4666,52,17,1014,0,0,98,110,0,0,0,3,0,2,0,2,0,0,2768,135,114,657,38,-6,62,4133,209,0,0,0,0,0,10,0,50,0,10,0,30,0,0,0,0,0
4667,65,16,1014,0,0,99,112,0,0,0,3,0,2,0,2,0,0,2732,135,114,657,39,-7,70,3717,209,0,0,0,0,0,10,0,50,0,10,0,30,0,0,0,0,0
4668,100,16,1014,0,0,99,112,0,0,0,3,0,2,0,2,0,0,2691,135,115,659,40,-8,69,3967,208,0,0,0,0,0,10,0,50,0,10,0,30,0,0,0,0,0
4669,100,16,1015,0,0,100,112,0,0,0,3,0,2,0,2,0,0,2750,135,114,657,38,-8,70,4000,208,0,0,0,0,0,10,0,50,0,10,0,30,0,0,0,0,0
4670,107,17,1015,0,0,99,112,0,0,0,3,0,2,0,2,0,0,2791,135,114,657,39,-8,73,4159,208,0,10,0,0,0,20,0,40,0,0,0,30,0,0,0,0,0
4671,29,10,1015,0,0,96,112,0,0,0,1,0,0,0,1,0,0,2359,135,114,657,37,-9,83,1481,207,0,10,0,0,0,20,0,40,0,0,0,30,0,0,0,0,0
4672,83,9,1015,0,0,97,112,0,0,0,1,0,1,0,1,0,0,2544,135,114,657,39,-9,64,2774,207,0,10,0,0,0,20,0,40,0,0,0,30,0,0,0,0,0
4673,96,7,1015,0,0,96,111,0,0,0,1,0,0,0,1,0,0,2315,124,114,628,37,-7,67,2083,209,0,10,0,0,0,20,0,40,0,0,0,30,0,0,0,0,0
4674,43,11,1015,0,0,97,113,0,0,0,1,0,1,0,1,0,0,2483,126,114,633,36,-4,57,3201,211,0,10,0,0,0,20,0,40,0,0,0,30,0,0,0,0,0
4675,71,15,1015,0,0,97,112,0,0,0,1,0,0,0,1,0,0,2452,126,114,633,40,-3,65,4080,213,0,20,0,0,0,20,0,30,0,0,0,30,0,0,0,0,0
4676,64,15,1014,0,0,97,112,0,0,0,1,0,1,0,1,0,0,2510,126,114,633,40,-4,69,4087,212,0,20,0,0,0,20,0,30,0,0,0,30,0,0,0,0,0
4677,57,15,1014,0,0,96,112,0,0,0,1,0,0,0,1,0,0,2487,126,114,633,39,-4,69,3741,212,0,20,0,0,0,20,0,30,0,0,0,30,0,0,0,0,0
4678,59,15,1013,0,0,96,113,0,0,0,1,0,1,0,1,0,0,2478,126,114,633,41,-2,73,4002,213,0,20,0,0,0,20,0,30,0,0,0,30,0,0,0,0,0
4679,61,16,1014,0,0,96,112,0,0,0,1,0,0,0,1,0,0,2561,126,114,633,39,-3,68,3911,212,0,20,0,0,0,20,0,30,0,0,0,30,0,0,0,0,0
4680,66,16,1014,0,0,96,112,0,0,0,1,0,1,0,1,0,0,2494,126,114,633,40,-3,77,4073,212,0,20,0,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4681,64,18,1015,0,0,97,112,0,0,0,2,0,0,0,1,0,0,2643,126,114,633,39,-3,69,3935,212,0,20,0,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4682,66,19,1015,0,0,98,113,0,0,0,2,0,1,0,1,0,0,2647,126,114,633,40,-3,68,4201,213,0,20,0,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4683,61,17,1015,0,0,97,112,0,0,0,2,0,0,0,1,0,0,2589,126,114,633,43,-4,66,4037,212,0,20,0,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4684,74,19,1015,0,0,98,113,0,0,0,2,0,1,0,1,0,0,2615,126,114,633,36,-4,67,3838,212,0,20,0,0,0,30,0,20,0,0,0,30,0,0,0,0,0
4685,68,19,1014,0,0,98,112,0,0,0,2,0,0,0,1,0,0,2619,126,114,633,40,-4,63,4108,212,0,30,0,0,0,20,0,20,0,0,0,30,0,0,0,0,0
4686,71,19,1015,0,0,98,112,0,0,0,2,0,1,0,1,0,0,2633,126,114,633,43,-4,70,4152,212,0,30,0,0,0,20,0,20,0,0,0,30,0,0,0,0,0
4687,66,20,1015,0,0,99,114,0,0,0,2,0,0,0,1,0,0,2613,126,114,633,42,-4,68,4091,212,0,30,0,0,0,20,0,20,0,0,0,30,0,0,0,0,0
4688,68,17,1015,0,0,99,112,0,0,0,2,0,1,0,1,0,0,2562,126,114,633,39,-4,69,4194,212,0,30,0,0,0,20,0,20,0,0,0,30,0,0,0,0,0
4689,101,18,1015,0,0,99,114,0,0,0,2,0,0,0,1,0,0,2672,126,114,633,38,-5,66,3866,211,0,30,0,0,0,20,0,20,0,0,0,30,0,0,0,0,0
4690,78,18,1015,0,0,99,112,0,0,0,2,0,1,0,1,0,0,2600,126,114,633,40,-4,66,3971,211,0,20,0,0,0,20,10,20,0,0,0,30,0,0,0,0,0
4691,64,16,1015,0,0,99,114,0,0,0,3,0,2,0,2,0,0,2644,126,114,633,37,-5,64,4065,211,0,20,0,0,0,20,10,20,0,0,0,30,0,0,0,0,0
4692,85,14,1015,0,0,100,110,0,0,0,3,0,2,0,2,0,0,2574,126,114,633,42,-5,65,3831,211,0,20,0,0,0,20,10,20,0,0,0,30,0,0,0,0,0
4693,92,19,1014,0,0,98,110,0,0,0,3,0,2,0,2,0,0,2636,126,114,633,34,-5,67,3743,210,0,20,0,0,0,20,10,20,0,0,0,30,0,0,0,0,0
4694,63,17,1013,0,0,99,110,0,0,0,3,0,2,0,2,0,0,2648,126,114,633,39,-5,68,3867,210,0,20,0,0,0,20,10,20,0,0,0,30,0,0,0,0,0
4695,84,19,1014,0,0,99,112,0,0,0,3,0,2,0,2,0,0,2687,126,114,633,39,-6,62,4042,209,0,30,0,0,0,20,0,20,0,0,0,30,0,0,0,0,0
4696,92,19,1014,0,0,100,113,0,0,0,3,0,2,0,2,0,0,2660,126,114,633,43,-7,63,4160,209,0,30,0,0,0,20,0,20,0,0,0,30,0,0,0,0,0
4697,83,18,1015,0,0,100,113,0,0,0,3,0,2,0,2,0,0,2693,126,114,633,43,-5,59,4144,210,0,30,0,0,0,20,0,20,0,0,0,30,0,0,0,0,0
4698,102,19,1015,0,0,100,114,0,0,0,3,0,2,0,2,0,0,2912,126,114,628,37,-7,47,4198,209,0,30,0,0,0,20,0,20,0,0,0,30,0,0,0,0,0
4699,94,19,1015,0,0,100,114,0,0,0,3,0,2,0,2,0,0,2796,126,114,633,40,-7,50,4202,209,0,30,0,0,0,20,0,20,0,0,0,30,0,0,0,0,0
4700,110,15,1014,0,0,100,112,0,0,0,3,0,2,0,2,0,0,2658,126,114,633,38,-7,73,3954,209,0,30,0,0,0,10,0,20,0,0,0,40,0,0,0,0,0
4701,107,18,1013,0,0,100,112,0,0,0,2,0,3,0,2,0,0,2622,126,114,633,41,-7,64,4202,209,0,30,0,0,0,10,0,20,0,0,0,40,0,0,0,0,0
4702,66,13,913,0,0,101,114,0,0,0,2,0,3,0,2,0,0,2353,125,111,634,41,-6,72,2875,209,0,30,0,0,0,10,0,20,0,0,0,40,0,0,0,0,0
4703,46,13,913,0,0,100,114,0,0,0,2,0,3,0,2,0,0,2306,126,114,617,42,-6,78,2800,209,0,30,0,0,0,10,0,20,0,0,0,40,0,0,0,0,0
4704,56,10,913,0,0,99,113,0,0,0,2,0,3,0,2,0,0,2423,126,115,636,41,-6,68,3170,209,0,30,0,0,0,10,0,20,0,0,0,40,0,0,0,0,0
4705,74,15,913,0,0,100,112,0,0,0,2,0,3,0,2,0,0,2462,126,114,633,39,-8,67,3601,208,0,20,0,0,0,20,0,20,0,0,0,40,0,0,0,0,0
4706,61,18,913,0,0,99,114,0,0,0,2,0,3,0,2,0,0,2551,126,115,636,38,-8,62,3966,208,0,20,0,0,0,20,0,20,0,0,0,40,0,0,0,0,0
4707,57,16,811,0,0,102,115,0,0,0,2,0,3,0,2,0,0,2587,126,114,633,38,-9,66,4099,206,0,20,0,0,0,20,0,20,0,0,0,40,0,0,0,0,0
4708,76,12,913,0,0,102,115,0,0,0,2,0,3,0,2,0,0,2477,126,115,636,43,-10,77,3253,206,0,20,0,0,0,20,0,20,0,0,0,40,0,0,0,0,0
4709,82,13,913,0,0,103,115,0,0,0,2,0,3,0,2,0,0,2545,126,115,636,38,-10,75,3352,206,0,20,0,0,0,20,0,20,0,0,0,40,0,0,0,0,0
4710,77,12,913,0,0,103,114,0,0,0,2,0,3,0,2,0,0,2554,126,115,636,46,-10,77,3287,206,0,20,0,0,0,10,10,20,0,0,0,40,0,0,0,0,0
4711,116,14,812,0,0,102,115,0,0,0,2,0,0,0,3,0,0,2637,126,114,633,43,-10,69,3855,206,0,20,0,0,0,10,10,20,0,0,0,40,0,0,0,0,0
4712,107,10,812,0,0,102,115,0,0,0,3,0,4,0,3,0,0,2555,126,115,636,40,-10,72,3931,206,0,20,0,0,0,10,10,20,0,0,0,40,0,0,0,0,0
4713,176,13,812,0,0,104,115,0,0,0,3,0,4,0,3,0,0,2536,126,115,636,47,-10,68,4082,206,0,20,0,0,0,10,10,20,0,0,0,40,0,0,0,0,0
4714,134,12,812,0,0,103,114,0,0,0,3,0,4,0,3,0,0,2550,126,115,633,41,-10,72,4069,206,0,20,0,0,0,10,10,20,0,0,0,40,0,0,0,0,0
4715,74,14,811,0,0,103,115,0,0,0,3,0,4,0,3,0,0,2420,126,114,633,42,-10,86,3250,206,0,20,0,0,0,10,10,20,0,0,0,40,0,0,0,0,0
4716,29,11,811,0,0,103,115,0,0,0,3,0,4,0,3,0,0,2294,126,114,633,39,-9,92,2914,207,0,20,0,0,0,10,10,20,0,0,0,40,0,0,0,0,0
4717,66,13,611,0,0,104,113,0,0,0,3,0,4,0,3,0,0,2454,126,114,633,38,-10,80,3177,206,0,20,0,0,0,10,10,20,0,0,0,40,0,0,0,0,0
4718,17,13,611,0,0,103,115,0,0,0,3,0,4,0,3,0,0,2417,126,114,633,46,-12,52,2011,204,0,20,0,0,0,10,10,20,0,0,0,40,0,0,0,0,0
4719,21,10,611,0,0,102,115,0,0,0,3,0,4,0,3,0,0,2330,126,114,633,39,-2,50,1627,202,0,20,0,0,0,10,10,20,0,0,0,40,0,0,0,0,0
4720,48,14,610,0,0,102,115,0,0,0,3,0,4,0,3,0,0,2298,126,115,636,40,-2,53,2146,202,10,10,0,0,0,0,0,40,0,0,0,40,0,0,0,0,0
4721,41,17,611,0,0,102,114,0,0,0,3,0,3,0,3,0,0,2390,126,114,633,37,-2,64,2814,202,10,10,0,0,0,0,0,40,0,0,0,40,0,0,0,0,0
